POP,EDUCATION,HOUSES,INCOME,XCOORD,YCOORD,ln(VOTES/POP)
10.321309,9.520102,9.393079,12.370519,-90464640.0,37809676.0,-0.5852941274642944
13.4676485,12.983343,12.449635,16.010073,-90442770.0,38638800.0,-0.37609243392944336
9.818148,9.07738,8.810907,11.914068,-93203840.0,39136010.0,-0.5518049597740173
8.203852,7.550661,7.3297496,10.172178,-92517940.0,40470670.0,-0.3564795255661011
8.277158,7.6309466,7.3802557,10.285377,-92148720.0,40453784.0,-0.3154389560222626
10.209611,9.355911,9.205328,12.30427,-89572250.0,37053532.0,-0.5716527700424194
8.625689,7.6774006,7.7270947,10.3829775,-91403270.0,37159710.0,-0.4938639998435974
8.668712,8.02027,7.785721,10.665391,-92069390.0,39791440.0,-0.3551047146320343
9.946499,9.01469,9.003685,11.903818,-89946350.0,36855620.0,-0.595353901386261
9.374329,8.785387,8.557759,11.360753,-93465220.0,36740290.0,-0.4912427067756653
8.631058,7.8987823,7.7668405,10.564602,-93112310.0,40211690.0,-0.2588900327682495
9.681656,9.089641,8.770905,11.685289,-93035896.0,36654772.0,-0.4860228896141052
9.621788,8.77925,8.727292,11.502956,-91964120.0,37316944.0,-0.4830505847930908
9.583351,8.95519,8.61432,11.667507,-94342130.0,37850390.0,-0.5407196283340454
9.265113,8.483637,8.338545,11.525012,-91164170.0,38768150.0,-0.44885239005088806
9.383873,8.253748,8.458928,11.309891,-90877110.0,37968816.0,-0.6097151041030884
9.021478,7.862112,8.113127,10.831035,-90461230.0,37112880.0,-0.4192081093788147
9.540794,8.785846,8.628377,11.592439,-92874984.0,37283640.0,-0.4675346910953522
7.7164607,7.108244,6.859615,9.639848,-94419600.0,40480760.0,-0.30369678139686584
9.353575,8.446985,8.472196,11.268111,-92462370.0,37265636.0,-0.5413265228271484
12.720838,11.790011,11.294956,14.794261,-90244296.0,38636050.0,-0.6728758811950684
8.669228,8.174703,7.565275,10.787337,-112895700.0,45116150.0,-0.34975364804267883
8.859079,8.215548,7.6629376,10.894756,-107489760.0,45429450.0,-0.6335762143135071
8.431853,7.860185,7.293018,10.469937,-108961870.0,48435720.0,-0.42715364694595337
7.719574,7.2449417,6.787845,9.813125,-111495360.0,46331836.0,-0.36457207798957825
8.676587,8.1953335,7.751045,10.744861,-109021810.0,45232090.0,-0.29567205905914307
7.17012,6.680855,6.2690964,9.124564,-104538056.0,45502100.0,-0.2059839367866516
10.953469,10.443017,9.838736,13.23848,-111351320.0,47310530.0,-0.5726925730705261
8.367533,7.953318,7.3821244,10.61445,-110439016.0,47876120.0,-0.18357670307159424
9.132487,8.575462,8.105609,11.355008,-105580110.0,46265064.0,-0.46411892771720886
7.6187425,7.0825486,6.7322106,9.742556,-105546500.0,48785520.0,-0.2005615532398224
9.006264,8.432941,8.037543,11.27074,-104901250.0,47273210.0,-0.46574485301971436
9.095378,8.536996,8.078068,11.262693,-113083590.0,46065828.0,-0.45809367299079895
7.846981,7.2048926,6.9127426,10.118357,-104411010.0,46353610.0,-0.28690052032470703
9.145375,8.666475,8.144098,11.208246,-109222010.0,47261544.0,-0.31307923793792725
10.497698,10.065606,9.539932,12.759705,-114018740.0,48290828.0,-0.4216446280479431
10.393937,9.81055,9.089415,12.531285,-111173510.0,45558050.0,-0.4076720178127289
7.0535855,6.5567784,6.1180973,9.116689,-106988820.0,47281724.0,-0.17217442393302917
8.84058,8.250881,7.7393594,10.950579,-113018616.0,48700100.0,-0.5235466957092285
6.558198,6.1136823,5.659482,8.431853,-109167470.0,46383490.0,-0.23742951452732086
7.5522375,7.0783415,6.629363,9.666625,-113447010.0,46420430.0,-0.32894161343574524
9.4362,8.846497,8.321422,11.739192,-110105620.0,48628364.0,-0.43793985247612
8.461469,7.996654,7.539027,10.702143,-112105380.0,46177484.0,-0.38340115547180176
7.527794,7.100027,6.54103,9.650658,-110264790.0,47039980.0,-0.13330088555812836
9.471627,8.975504,8.500657,11.543386,-114089310.0,47649670.0,-0.4200480580329895
10.323545,9.926031,9.3070135,12.652792,-112377040.0,47113692.0,-0.3612233102321625
7.3951077,6.8426833,6.3885612,9.684274,-111025190.0,48548890.0,-0.2594201862812042
9.370842,8.827321,8.417815,11.535362,-115409390.0,48536230.0,-0.46865883469581604
7.4882936,6.9641356,6.5764694,9.459074,-105801540.0,47648984.0,-0.1945957988500595
8.284757,7.8204393,7.3152184,10.323086,-111921620.0,45295890.0,-0.23118741810321808
7.336937,6.783325,6.317165,9.4422455,-110863670.0,46591536.0,-0.4392319619655609
7.826044,7.31055,6.8638034,9.993191,-114980750.0,47145252.0,-0.41328001022338867
10.929063,10.447931,9.742145,13.220528,-113925450.0,47040996.0,-0.47762754559516907
8.043984,7.509883,7.167809,10.072259,-108400180.0,46485720.0,-0.3459552526473999
9.128479,8.695507,8.165363,11.349194,-110520920.0,45498332.0,-0.39698153734207153
6.1025586,5.620401,5.0998664,8.189799,-108261790.0,47107452.0,-0.2706761062145233
8.215007,7.6162834,7.226209,10.228754,-107923370.0,48261630.0,-0.33156007528305054
8.430763,7.8887095,7.385851,10.710744,-112219496.0,48235384.0,-0.28986501693725586
7.4650826,7.011214,6.493754,9.707351,-105635980.0,45382304.0,-0.19060318171977997
8.525162,7.9813914,7.418781,10.58142,-112941270.0,46850340.0,-0.521129846572876
7.1739583,6.5308776,6.2595816,8.971194,-105372900.0,46853428.0,-0.3420047461986542
9.653294,9.234252,8.739857,11.757557,-114123060.0,46084852.0,-0.3115744888782501
9.036463,8.39163,7.9915924,11.343797,-104561140.0,47785456.0,-0.5116986036300659
8.834337,8.257385,7.7310534,11.003615,-105028696.0,48295252.0,-0.5010666251182556
8.735204,8.193953,7.67601,11.02151,-106724400.0,46225810.0,-0.5911051034927368
8.703009,8.180881,7.8018003,10.776934,-115131120.0,47662120.0,-0.4092090427875519
8.284504,7.7266536,7.336937,10.510587,-104499896.0,48726700.0,-0.3079088032245636
10.214092,9.671051,9.239608,12.426765,-112657610.0,45895956.0,-0.3422503173351288
8.2943,7.8244457,7.344073,10.34971,-109388810.0,45674108.0,-0.29327964782714844
7.762171,7.2449417,6.782192,9.814438,-109943380.0,45814064.0,-0.3011050820350647
8.419801,7.893572,7.4616404,10.581521,-112233120.0,47847990.0,-0.24116206169128418
8.263332,7.752335,7.2710085,10.519133,-111688810.0,48651036.0,-0.30825838446617126
6.5366917,6.061457,5.5174527,8.538563,-107265840.0,46203050.0,-0.21952691674232483
8.846641,8.363576,7.7714887,11.0574875,-106662744.0,48355508.0,-0.2921518385410309
7.4289274,6.947937,6.5132303,9.495143,-109844220.0,46471388.0,-0.31415775418281555
6.903747,6.2461066,5.963579,8.887929,-104247310.0,46961900.0,-0.30933380126953125
11.243175,10.761789,10.200624,13.618359,-108271736.0,45935290.0,-0.45771902799606323
10.035874,9.532641,8.945724,12.263266,-98500340.0,40522948.0,-0.565248966217041
8.714732,8.216628,7.8079166,10.653748,-98071530.0,42177730.0,-0.4065326452255249
5.9322453,5.521461,4.8202815,8.12711,-101696300.0,41571590.0,-0.16705408692359924
6.475433,6.082219,5.389072,8.540128,-103715300.0,41542896.0,-0.19878922402858734
6.391917,5.913503,5.379897,8.310661,-99982856.0,41926016.0,-0.30060723423957825
8.558719,7.9892216,7.5873103,10.643733,-98062776.0,41704716.0,-0.3691968321800232
9.172431,8.673342,8.161375,11.556292,-103082184.0,42212616.0,-0.5541260838508606
7.8336,7.1785455,6.933423,9.624633,-98771710.0,42895960.0,-0.37599092721939087
8.048469,7.4994235,7.1647205,10.085934,-99934184.0,42444770.0,-0.40498584508895874
10.152844,9.545455,8.996157,12.3207445,-99074480.0,40855144.0,-0.588823676109314
8.779712,8.242229,7.7911096,10.889808,-96321470.0,41854200.0,-0.5127759575843811
8.809116,8.1792,7.8578677,10.915089,-97132890.0,41222404.0,-0.5329760313034058
9.556975,9.069353,8.611594,11.804691,-96139040.0,40913350.0,-0.5927910208702087
8.945072,8.29455,7.9769387,11.001966,-97249480.0,42598010.0,-0.4566897749900818
8.101375,7.635304,7.2100797,10.16358,-101693800.0,40530396.0,-0.45025449991226196
8.487352,8.015657,7.453562,10.734961,-101118780.0,42542920.0,-0.4306085705757141
8.893985,8.407155,7.9557757,11.133683,-102987300.0,41219076.0,-0.5732928514480591
8.660601,8.129175,7.742402,10.791626,-98050620.0,40523720.0,-0.411548376083374
8.866441,8.16962,7.9592757,10.991864,-97087890.0,41576170.0,-0.4648827612400055
9.003808,8.357963,7.9926066,11.175493,-96788370.0,41916350.0,-0.4607522487640381
9.219795,8.72713,8.276395,11.333906,-99726690.0,41393948.0,-0.5313417315483093
9.319912,8.728426,8.310169,11.583635,-96563180.0,42386950.0,-0.7095928192138672
8.882808,8.295049,7.774015,10.96737,-103135770.0,42708784.0,-0.5150433778762817
9.654321,9.138951,8.704336,11.912386,-99814530.0,40865892.0,-0.5937573909759521
7.493317,7.0335064,6.598509,9.691716,-102332030.0,41112910.0,-0.38671112060546875
8.520786,7.9522634,7.573017,10.543023,-96868504.0,42499308.0,-0.3936775326728821
10.157897,9.592468,9.142811,12.442875,-96645200.0,41576224.0,-0.5933849811553955
12.547888,12.068923,11.434997,14.947064,-96147380.0,41299500.0,-0.540692925453186
7.679251,7.049255,6.7250338,9.760829,-101689780.0,40181944.0,-0.42719748616218567
8.661294,8.16877,7.721349,10.824029,-97596390.0,40524936.0,-0.432849645614624
8.103797,7.4966526,7.237778,10.154325,-98947496.0,40183164.0,-0.3784666657447815
7.877397,7.334982,6.9137373,10.012567,-100388100.0,40526950.0,-0.4401908218860626
8.500251,7.997999,7.589336,10.468602,-99914750.0,40173412.0,-0.4381328821182251
9.816131,9.175646,8.8257065,11.959207,-96693470.0,40265090.0,-0.6890631914138794
7.6704288,7.1996784,6.6883545,9.820758,-102343510.0,41622036.0,-0.3052484095096588
7.4518223,6.8480053,6.4831076,9.400051,-98982410.0,41894210.0,-0.4415103793144226
7.34601,6.81564,6.401917,9.423999,-99823180.0,40503630.0,-0.4096674621105194
6.413459,6.025866,5.32301,8.48467,-101743190.0,41917324.0,-0.27142155170440674
7.776954,7.2882442,6.8741984,9.664087,-98515410.0,41562536.0,-0.38369131088256836
10.414303,9.93924,9.375261,12.740707,-98502420.0,40865864.0,-0.6241523027420044
8.777555,8.323852,7.7336836,11.013979,-98021020.0,40876628.0,-0.41795217990875244
8.07278,7.6463537,7.185387,10.111274,-99398850.0,40173710.0,-0.3247508108615875
6.8700533,6.4831076,5.891644,8.8679905,-101059570.0,40527028.0,-0.27700889110565186
7.983781,7.478735,7.0875735,10.0378,-101040424.0,40176230.0,-0.40155187249183655
9.142596,8.588211,8.1792,11.1451025,-98784400.0,42460210.0,-0.4704531729221344
6.591674,6.1092477,5.676754,8.50086,-101141250.0,41888370.0,-0.43469473719596863
8.453827,7.938089,7.52564,10.554823,-98517750.0,41219060.0,-0.4575100839138031
8.918918,8.320448,7.997327,11.035438,-97145680.0,40168316.0,-0.4912119507789612
8.272571,7.6586995,7.394493,10.286776,-96266090.0,40396310.0,-0.4228568375110626
8.540519,8.076826,7.527794,10.767643,-98946240.0,40506230.0,-0.37146586179733276
8.800867,8.32288,7.8477626,11.050159,-101662460.0,41197110.0,-0.42201700806617737
6.8200164,6.2785215,5.8636312,8.958025,-99719070.0,42877730.0,-0.2862275242805481
8.144389,7.6043963,7.182352,10.371865,-103710824.0,41199444.0,-0.4776986539363861
9.007367,8.37862,8.05896,10.958792,-97880664.0,42634372.0,-0.5332901477813721
11.890259,11.375982,10.693376,14.203896,-96688570.0,40784050.0,-0.6487088203430176
10.137413,9.664786,9.143666,12.548164,-100745230.0,41051988.0,-0.5569581985473633
6.5132303,6.0684257,5.5451775,8.37586,-100476020.0,41555664.0,-0.2290959507226944
6.4264884,5.934894,5.4510384,8.449556,-99447240.0,41933136.0,-0.2737557590007782
6.0684257,5.433722,5.09375,8.273592,-101059600.0,41569660.0,-0.23069514334201813
10.033463,9.431241,8.982435,12.291291,-97599500.0,41921864.0,-0.6137531399726868
8.731498,8.205492,7.760467,10.893605,-98030130.0,41169316.0,-0.5170326232910156
8.372861,7.752335,7.3485875,10.333158,-103012840.0,41694376.0,-0.532941460609436
8.116118,7.5315523,7.1808314,10.053243,-97994264.0,41394250.0,-0.44615644216537476
8.746398,8.162802,7.728416,10.891932,-95847150.0,40386736.0,-0.47484996914863586
8.499233,7.983099,7.6004024,10.598807,-98046376.0,40176560.0,-0.4030245840549469
9.313528,8.759355,8.357728,11.5252495,-96135760.0,40652200.0,-0.5249351263046265
8.015987,7.484369,7.138867,9.889389,-96239620.0,40130090.0,-0.4185914993286133
7.8659554,7.367077,6.951772,9.9871855,-101656060.0,40841740.0,-0.39175060391426086
8.8720665,8.425955,7.893572,11.159944,-99409496.0,40508944.0,-0.47253137826919556
8.699015,8.093768,7.757051,10.741016,-97610610.0,42271340.0,-0.4995504319667816
9.895959,9.384042,8.932873,12.186268,-97525384.0,41568350.0,-0.5053828358650208
8.411833,7.969012,7.4977617,10.546735,-97570500.0,41188156.0,-0.4270292818546295
9.117786,8.642591,8.161945,11.394255,-100479010.0,40176190.0,-0.5464838743209839
9.048292,8.459988,8.093157,11.09398,-95718296.0,40123824.0,-0.46456220746040344
7.41998,6.9077554,6.473891,9.550876,-99453630.0,42418280.0,-0.4548995792865753
9.199482,8.594709,8.215007,11.402742,-97142310.0,40531348.0,-0.6023688316345215
10.92154,10.5277405,9.738141,13.303606,-96110090.0,41114000.0,-0.8695465922355652
9.484253,8.942461,8.569596,11.696862,-96633760.0,41225720.0,-0.508875846862793
10.195448,9.606159,9.159574,12.392996,-103708710.0,41850280.0,-0.7037705779075623
9.35738,8.692993,8.225771,11.512686,-97140380.0,40872124.0,-0.6637157797813416
8.589514,8.0427,7.6068845,10.816333,-102434456.0,42497280.0,-0.49666282534599304
7.9983354,7.3815017,7.06732,9.845753,-98973060.0,41222172.0,-0.4125465750694275
7.190676,6.781058,6.1441855,9.390159,-103771260.0,42480784.0,-0.3533432185649872
8.371705,7.7790484,7.4211774,10.568775,-97190410.0,41922030.0,-0.5613521933555603
8.637994,8.043021,7.7527647,10.750471,-97594320.0,40176270.0,-0.43551144003868103
6.516193,6.0958247,5.598422,8.675052,-100582460.0,41918000.0,-0.5197409987449646
8.462948,7.768956,7.303843,10.470759,-96550400.0,42157064.0,-0.6982276439666748
8.317034,7.787797,7.387709,10.358822,-98977420.0,41570136.0,-0.33461713790893555
9.291828,8.77771,8.283747,11.588571,-96223080.0,41527250.0,-0.5179793238639832
8.927712,8.235625,7.7415338,10.973872,-97124770.0,42213804.0,-0.6536101698875427
8.188689,7.698936,7.3072023,10.238959,-98497840.0,40178056.0,-0.40421590209007263
6.562444,6.0282784,5.5373344,8.536996,-98525300.0,41918000.0,-0.3458379805088043
9.276221,8.7841625,8.256866,11.542572,-97596750.0,40872110.0,-0.4762585163116455
9.198066,8.683724,8.120292,11.404483,-118340936.0,39602420.0,-0.6277105808258057
12.7202425,12.214641,11.538155,15.156974,-115022820.0,36201750.0,-0.9649673104286194
9.573594,9.283219,8.573573,12.245942,-119613670.0,38916310.0,-0.6720908880233765
9.382022,8.8450575,8.287528,11.739463,-115354136.0,41131016.0,-0.6502016186714172
6.363028,5.8348107,5.3471074,8.658345,-117632070.0,37785828.0,-0.2124253362417221
6.7345915,6.059123,5.68358,8.848509,-116269810.0,39978796.0,-0.39953741431236267
8.798153,8.244071,7.632401,11.0816965,-118116900.0,41411068.0,-0.8455376029014587
7.9291263,7.261927,6.834109,10.2944145,-117026500.0,39945696.0,-0.6671993732452393
7.777374,7.235619,6.7968235,9.944438,-114875416.0,37641516.0,-0.4084031879901886
9.173469,8.681351,8.243282,11.471968,-119192376.0,39012904.0,-0.5689976811408997
8.375629,7.765145,7.3152184,10.551977,-118427920.0,38541890.0,-0.5333508253097534
8.77137,8.244071,7.7367435,11.080064,-116451090.0,38049844.0,-0.5498912334442139
7.806289,7.1884127,6.6554403,10.01958,-118403096.0,40445544.0,-0.6501126289367676
7.0387836,6.659294,6.0306854,9.41532,-119534824.0,39446884.0,-0.3756508529186249
11.900518,11.470602,10.671556,14.424012,-119684640.0,40634416.0,-0.8190531134605408
8.647344,8.167352,7.7160153,10.964986,-114896270.0,39435430.0,-0.4977421462535858
10.079455,9.665992,8.930098,12.47195,-119743240.0,39148330.0,-0.6415017247200012
10.342838,9.829518,9.3153305,12.546178,-71424960.0,43518880.0,-0.5141823887825012
9.951229,9.564161,9.061608,12.133464,-71210550.0,43869600.0,-0.34527239203453064
10.723025,10.1810055,9.644004,12.920186,-72253256.0,42920536.0,-0.5778862833976746
10.138876,9.447623,9.091219,12.2158,-71301720.0,44687084.0,-0.5555935502052307
10.810879,10.224918,9.668588,12.951233,-71843450.0,43933000.0,-0.6020411849021912
12.18373,11.651478,11.002616,14.530484,-71716870.0,42924250.0,-0.5280643105506897
11.177131,10.687069,10.098478,13.430216,-71681070.0,43299710.0,-0.532587468624115
11.808337,11.37029,10.752891,14.164137,-71086980.0,42986124.0,-0.5251523852348328
11.051652,10.384802,9.835316,13.197172,-71032850.0,43292700.0,-0.6616413593292236
10.157664,9.573176,9.126415,12.36267,-72224590.0,43361076.0,-0.6011137962341309
11.870998,11.210508,10.733829,14.149474,-74636616.0,39465330.0,-0.6298554539680481
13.378942,12.916399,12.188021,15.968758,-74074370.0,40958708.0,-0.44252967834472656
12.449802,11.939363,11.345158,14.838343,-74669230.0,39875730.0,-0.66145259141922
12.719534,12.112355,11.631384,15.048849,-74959750.0,39800850.0,-0.5816971659660339
11.049858,10.424808,10.068111,13.274846,-74858610.0,39077464.0,-0.492197722196579
11.434261,10.629586,10.303806,13.594175,-75133000.0,39329756.0,-0.689141571521759
13.322269,12.678876,11.732214,15.674481,-74246310.0,40787300.0,-0.754453718662262
11.847374,11.227601,10.816493,14.142816,-75140070.0,39714870.0,-0.5713996887207031
12.92914,12.083137,11.030882,15.098373,-74075390.0,40732350.0,-0.7296491861343384
11.028839,10.603536,10.005367,13.593524,-74917100.0,40570350.0,-0.5256912708282471
12.343428,11.747958,11.12932,14.728657,-74699200.0,40281920.0,-0.5791052579879761
12.998062,12.423625,11.787689,15.420916,-74409230.0,40438650.0,-0.6046558022499084
12.7917795,12.327936,11.6774645,15.273334,-74154350.0,40287810.0,-0.5275745987892151
12.584238,12.196219,11.480619,15.211558,-74546880.0,40865200.0,-0.5197063684463501
12.448517,11.892655,11.575036,14.701499,-74250490.0,39872250.0,-0.48090434074401855
12.690315,11.967466,11.309388,14.987645,-74299704.0,41031900.0,-0.7139638066291809
10.726017,10.0871,9.685207,12.981341,-75361704.0,39579548.0,-0.580603301525116
11.910473,11.484938,10.801533,14.5364065,-74614790.0,40563900.0,-0.4817117154598236
11.275505,10.8479185,10.314769,13.710709,-74690790.0,41141844.0,-0.6223250031471252
12.848497,12.309721,11.614109,15.331182,-74308024.0,40659732.0,-0.5592837929725647
11.013254,10.440068,9.916305,13.353624,-74993620.0,40855296.0,-0.6780815124511719
12.604335,12.106954,11.467227,14.913926,-106670240.0,35052970.0,-0.6385268568992615
7.5315523,6.89467,6.548219,9.454854,-108416540.0,33923860.0,-0.25361379981040955
10.482486,9.841719,9.460165,12.604272,-104468710.0,33363484.0,-0.6485090255737305
9.133676,8.5169935,8.1277,11.230218,-104638170.0,36606104.0,-0.5978566408157349
10.24899,9.643226,9.15144,12.431282,-103345980.0,34572140.0,-0.8505120277404785
7.5109777,6.8167357,6.645091,9.451638,-104415670.0,34335624.0,-0.4487861096858978
11.085092,10.342774,9.877862,13.140323,-106832380.0,32345226.0,-0.8151574730873108
10.39565,9.742615,9.397069,12.577147,-104298400.0,32466262.0,-0.6304481029510498
9.761463,9.116139,8.733272,11.914657,-108379310.0,32729422.0,-0.5735728144645691
7.986165,7.0741167,6.976348,9.75904,-104784570.0,34862268.0,-0.3152700364589691
6.684612,6.037871,5.6903596,8.655389,-103816980.0,35858004.0,-0.2860167920589447
8.238537,7.5320883,7.005789,10.364356,-108711790.0,31916452.0,-0.6411405801773071
10.515045,9.788301,9.514142,12.867543,-103415096.0,32795764.0,-0.8185201287269592
8.969288,8.471568,8.002694,11.1598015,-105455600.0,33740040.0,-0.5815197825431824
9.394161,9.227689,8.440096,12.121435,-106308530.0,35865096.0,-0.24750597774982452
9.286931,8.576782,8.316789,11.2205925,-107748660.0,32180790.0,-0.5271053910255432
10.39992,9.453914,9.1482525,12.376764,-108259920.0,35582670.0,-0.9323053359985352
7.9345136,6.9431224,6.972606,9.568994,-104939784.0,36018030.0,-0.15755906701087952
10.309219,9.778208,9.09347,12.389448,-105726120.0,32622624.0,-0.9169741272926331
8.900413,8.242494,7.9665866,10.982221,-103551580.0,35106344.0,-0.5998840928077698
9.829841,9.038009,8.865876,11.655146,-106697090.0,36509144.0,-0.5617979168891907
9.343647,8.588583,8.266935,11.305902,-103480024.0,34018530.0,-0.5645509362220764
10.0419445,9.459931,9.072342,12.076618,-106848430.0,35687900.0,-0.600730299949646
10.835553,10.153078,9.827092,13.067461,-108323150.0,36512600.0,-0.7684173583984375
9.648595,8.828054,8.541495,11.394367,-104827480.0,35470040.0,-0.6163056492805481
10.870681,10.410546,9.767668,13.1560955,-105978180.0,35508156.0,-0.600087583065033
8.792702,8.091933,7.8872085,10.576458,-107185840.0,33135598.0,-0.613221287727356
9.030616,8.304495,7.977282,10.935906,-106934280.0,34016436.0,-0.43147367238998413
9.45595,8.817446,8.487764,11.404795,-105629540.0,36569840.0,-0.39608341455459595
8.523573,7.830823,7.681099,10.467095,-105854080.0,34640110.0,-0.4152505099773407
8.101375,7.49443,7.158514,10.245196,-103470810.0,36475532.0,-0.4328135550022125
10.571112,9.904187,9.648788,12.05967,-106804750.0,34716690.0,-0.7099056243896484
12.286472,11.731933,10.999179,14.591314,-73971736.0,42602896.0,-0.4063790440559387
10.521453,9.813125,9.417029,12.4990225,-78021990.0,42254908.0,-0.7435287833213806
13.625876,12.756829,11.049031,15.647423,-73852620.0,40848950.0,-1.073215365409851
11.971002,11.392136,10.824228,14.199394,-75819670.0,42164180.0,-0.571469247341156
11.002316,10.364262,9.977481,13.083481,-78679100.0,42240916.0,-0.6069109439849854
10.941836,10.285514,9.85917,13.069492,-76561350.0,42944800.0,-0.5449951887130737
11.57742,10.960201,10.529827,13.719157,-79412500.0,42301516.0,-0.5962716937065125
11.158748,10.59963,10.086143,13.322268,-76759980.0,42140930.0,-0.6344414353370667
10.432467,9.826607,9.438113,12.550017,-75615050.0,42495444.0,-0.5495907664299011
10.965523,10.196605,9.667006,12.9749,-73679460.0,44740264.0,-0.7660125494003296
10.676508,10.071414,9.615139,12.849029,-73630360.0,42251430.0,-0.500173032283783
10.472119,9.750861,9.258273,12.523118,-76072520.0,42599104.0,-0.6713295578956604
10.436965,9.799293,9.409846,12.490575,-74964776.0,42200760.0,-0.5761758685112
12.081597,11.54391,10.889136,14.431977,-73747150.0,41764452.0,-0.6411672234535217
13.521587,12.901213,12.339134,15.790113,-78784910.0,42754950.0,-0.572452187538147
10.157703,9.572202,9.168267,12.253662,-73767960.0,44113104.0,-0.41802966594696045
10.349231,9.6222515,9.271624,12.377334,-74309130.0,44600320.0,-0.6508010625839233
10.578343,9.902887,9.583695,12.705116,-74423784.0,43114980.0,-0.6015124917030334
10.6320505,10.084683,9.598117,12.890718,-78194560.0,43000524.0,-0.5260708332061768
10.309853,9.684212,9.29321,12.411358,-74128744.0,42292030.0,-0.43178507685661316
8.209309,7.6939373,7.3607397,10.223068,-74501200.0,43655196.0,-0.12907099723815918
10.771974,10.132256,9.738377,12.840003,-74958580.0,43411570.0,-0.536021888256073
11.019416,10.392742,9.954941,13.10993,-76054296.0,43994024.0,-0.6112815737724304
14.285152,13.504375,12.173343,16.367868,-73950610.0,40635750.0,-1.1214377880096436
9.720586,9.059169,8.774467,11.798563,-75449380.0,43786336.0,-0.5282057523727417
10.621254,9.948222,9.490469,12.776106,-77770370.0,42727420.0,-0.6020300984382629
10.735766,10.076811,9.643939,12.869685,-75668200.0,42911776.0,-0.6525853872299194
13.142969,12.601942,11.980069,15.57756,-77688550.0,43295268.0,-0.5092366337776184
10.583777,9.940735,9.493337,12.681717,-74436590.0,42906210.0,-0.49430835247039795
13.797911,13.373509,12.719519,16.39382,-73588400.0,40732790.0,-0.4996562898159027
13.976813,13.443499,10.911172,16.549307,-73972136.0,40774364.0,-0.9779724478721619
12.007683,11.390713,10.918954,14.276596,-78793920.0,43323868.0,-0.6408355832099915
12.116028,11.49582,10.958531,14.259111,-75438136.0,43240624.0,-0.5562281012535095
12.724304,12.185115,11.536789,15.033422,-76196104.0,43006600.0,-0.551932692527771
11.062819,10.523714,10.005954,13.323987,-77294970.0,42852904.0,-0.5853615999221802
12.102737,11.523796,10.920908,14.37006,-74306350.0,41402110.0,-0.6899642944335938
10.191932,9.534523,9.180912,12.435329,-78228820.0,43368190.0,-0.6024019122123718
11.272229,10.561422,10.211009,13.417698,-76203864.0,43466230.0,-0.6140051484107971
10.705041,10.026634,9.573316,12.70072,-75035380.0,42633690.0,-0.6231140494346619
10.871288,10.462846,9.872873,13.353187,-73746350.0,41431416.0,-0.503469705581665
14.190414,13.5753565,12.510139,16.474203,-73839530.0,40656400.0,-0.953075110912323
11.608217,10.97085,10.414213,13.776238,-73513950.0,42709750.0,-0.455587774515152
12.427603,11.876394,11.1534605,14.796454,-74140400.0,40562180.0,-0.813466489315033
12.096709,11.659836,10.919008,14.62164,-74026690.0,41149750.0,-0.5350416898727417
11.301982,10.558803,10.155102,13.309402,-75072950.0,44496564.0,-0.7147918939590454
11.572345,11.073939,10.537601,13.872342,-73867690.0,43105936.0,-0.48464831709861755
11.622219,11.121215,10.534281,13.9289255,-74065950.0,42814908.0,-0.45836910605430603
9.985022,9.2791195,8.903407,11.976898,-74439340.0,42590976.0,-0.5707611441612244
9.414912,8.801018,8.48529,11.499719,-76876984.0,42389816.0,-0.5674089193344116
10.1005335,9.494241,9.061492,12.281124,-76828700.0,42785960.0,-0.5761125683784485
11.149182,10.578674,10.176068,13.337167,-77385384.0,42264230.0,-0.5993775725364685
13.685979,13.199964,12.637875,16.090656,-72679040.0,40940536.0,-0.6697432398796082
10.78245,10.141677,9.661416,12.852674,-74764970.0,41715260.0,-0.5708163976669312
10.419092,9.913834,9.485241,12.703837,-76302900.0,42166804.0,-0.5556972622871399
11.130977,10.475596,9.6996565,13.209139,-76474720.0,42451444.0,-0.8331523537635803
11.659516,11.070693,10.554796,13.862803,-74257640.0,41888944.0,-0.5511662364006042
10.558206,10.009828,9.489637,12.734719,-73844430.0,43562908.0,-0.5424168109893799
10.542601,9.892679,9.509259,12.603845,-73430584.0,43320092.0,-0.5480849742889404
10.970214,10.352172,9.98939,13.242485,-77053544.0,43283016.0,-0.5808489918708801
13.383409,12.940695,11.990407,16.033468,-73753990.0,41153600.0,-0.5753009915351868
10.231243,9.591581,9.177817,12.342512,-78228350.0,42698870.0,-0.645759642124176
9.644846,9.025215,8.68186,11.761651,-77104980.0,42639456.0,-0.6107659339904785
11.201169,10.402656,10.18021,13.383111,-79398440.0,36043668.0,-0.7651141285896301
9.773436,8.764678,8.864888,11.872479,-81176960.0,35921840.0,-0.4579249322414398
8.863898,7.765993,7.9710855,10.764308,-81130170.0,36494292.0,-0.49520543217658997
9.769728,8.838407,8.739376,11.726277,-80102270.0,34974664.0,-0.9037101864814758
9.698245,8.653995,8.80177,11.55076,-81501736.0,36433060.0,-0.45718178153038025
9.252346,8.327726,8.269757,11.096212,-81923096.0,36078676.0,-0.6993992924690247
10.252382,9.399306,9.255982,12.252785,-76844810.0,35482730.0,-0.776835560798645
9.571645,8.409831,8.502282,11.429555,-76963020.0,36059080.0,-0.9354246854782104
